fall_year,spring_year,year_str,geo_id_b2020,geo_nm_b2020,grade,count,basez
2022,2023,2022-2023,3.7063E+14,Block 1001,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 1001,10,3,3
2020,2021,2020-2021,3.7063E+14,Block 1001,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 1001,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 1001,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 1001,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 1001,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 1002,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 1002,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 1002,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 1002,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 1002,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 1002,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 1003,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 1003,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 1003,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 1003,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 1003,3,1,1
2022,2023,2022-2023,3.7063E+14,Block 1003,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 1003,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 1003,4,1,1
2022,2023,2022-2023,3.7063E+14,Block 1003,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 1003,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 1003,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 1003,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 1003,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 1003,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 1003,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 1003,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 1003,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 1004,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 1004,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 1004,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 1004,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 1004,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 1004,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 1004,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 1004,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 1004,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 1004,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 1004,6,1,1
2024,2025,2024-2025,3.7063E+14,Block 1004,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 1004,9,3,2
2023,2024,2023-2024,3.7063E+14,Block 1004,9,2,2
2020,2021,2020-2021,3.7063E+14,Block 1004,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 1004,10,3,2
2023,2024,2023-2024,3.7063E+14,Block 1004,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 1004,10,2,2
2020,2021,2020-2021,3.7063E+14,Block 1004,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 1004,11,1,0
2022,2023,2022-2023,3.7063E+14,Block 1004,11,2,2
2024,2025,2024-2025,3.7063E+14,Block 1004,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 1004,12,1,1
2021,2022,2021-2022,3.7063E+14,Block 1004,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 1004,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 1004,12,2,2
2021,2022,2021-2022,3.7063E+14,Block 1005,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 1005,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 1005,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 1005,2,1,1
2021,2022,2021-2022,3.7063E+14,Block 1005,3,1,1
2024,2025,2024-2025,3.7063E+14,Block 1005,3,1,1
2022,2023,2022-2023,3.7063E+14,Block 1005,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 1005,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 1005,6,1,0
2023,2024,2023-2024,3.7063E+14,Block 1005,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 1005,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 1005,10,1,0
2021,2022,2021-2022,3.7063E+14,Block 1007,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 1007,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 1007,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 1007,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 1007,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 1008,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 1008,-1,3,0
2022,2023,2022-2023,3.7063E+14,Block 1008,-1,2,0
2023,2024,2023-2024,3.7063E+14,Block 1008,-1,1,1
2024,2025,2024-2025,3.7063E+14,Block 1008,-1,1,1
2020,2021,2020-2021,3.7063E+14,Block 1008,0,2,1
2021,2022,2021-2022,3.7063E+14,Block 1008,0,4,3
2022,2023,2022-2023,3.7063E+14,Block 1008,0,3,2
2023,2024,2023-2024,3.7063E+14,Block 1008,0,9,8
2024,2025,2024-2025,3.7063E+14,Block 1008,0,7,7
2020,2021,2020-2021,3.7063E+14,Block 1008,1,3,1
2021,2022,2021-2022,3.7063E+14,Block 1008,1,2,1
2022,2023,2022-2023,3.7063E+14,Block 1008,1,5,4
2023,2024,2023-2024,3.7063E+14,Block 1008,1,5,4
2024,2025,2024-2025,3.7063E+14,Block 1008,1,6,6
2020,2021,2020-2021,3.7063E+14,Block 1008,2,2,1
2021,2022,2021-2022,3.7063E+14,Block 1008,2,4,2
2022,2023,2022-2023,3.7063E+14,Block 1008,2,4,3
2023,2024,2023-2024,3.7063E+14,Block 1008,2,5,4
2024,2025,2024-2025,3.7063E+14,Block 1008,2,4,4
2021,2022,2021-2022,3.7063E+14,Block 1008,3,3,2
2022,2023,2022-2023,3.7063E+14,Block 1008,3,1,0
2023,2024,2023-2024,3.7063E+14,Block 1008,3,3,2
2024,2025,2024-2025,3.7063E+14,Block 1008,3,7,7
2020,2021,2020-2021,3.7063E+14,Block 1008,4,2,1
2021,2022,2021-2022,3.7063E+14,Block 1008,4,1,1
2022,2023,2022-2023,3.7063E+14,Block 1008,4,2,1
2023,2024,2023-2024,3.7063E+14,Block 1008,4,3,3
2024,2025,2024-2025,3.7063E+14,Block 1008,4,3,3
2020,2021,2020-2021,3.7063E+14,Block 1008,5,3,2
2021,2022,2021-2022,3.7063E+14,Block 1008,5,4,3
2022,2023,2022-2023,3.7063E+14,Block 1008,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 1008,5,3,2
2024,2025,2024-2025,3.7063E+14,Block 1008,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 1008,6,3,2
2021,2022,2021-2022,3.7063E+14,Block 1008,6,4,4
2022,2023,2022-2023,3.7063E+14,Block 1008,6,4,4
2023,2024,2023-2024,3.7063E+14,Block 1008,6,2,2
2024,2025,2024-2025,3.7063E+14,Block 1008,6,4,3
2020,2021,2020-2021,3.7063E+14,Block 1008,7,1,1
2021,2022,2021-2022,3.7063E+14,Block 1008,7,3,1
2022,2023,2022-2023,3.7063E+14,Block 1008,7,2,2
2023,2024,2023-2024,3.7063E+14,Block 1008,7,5,5
2024,2025,2024-2025,3.7063E+14,Block 1008,7,3,3
2020,2021,2020-2021,3.7063E+14,Block 1008,8,2,0
2021,2022,2021-2022,3.7063E+14,Block 1008,8,5,4
2022,2023,2022-2023,3.7063E+14,Block 1008,8,4,3
2023,2024,2023-2024,3.7063E+14,Block 1008,8,2,2
2024,2025,2024-2025,3.7063E+14,Block 1008,8,4,4
2020,2021,2020-2021,3.7063E+14,Block 1008,9,4,2
2021,2022,2021-2022,3.7063E+14,Block 1008,9,2,1
2022,2023,2022-2023,3.7063E+14,Block 1008,9,10,7
2023,2024,2023-2024,3.7063E+14,Block 1008,9,7,6
2024,2025,2024-2025,3.7063E+14,Block 1008,9,7,7
2020,2021,2020-2021,3.7063E+14,Block 1008,10,6,4
2021,2022,2021-2022,3.7063E+14,Block 1008,10,3,2
2022,2023,2022-2023,3.7063E+14,Block 1008,10,5,3
2023,2024,2023-2024,3.7063E+14,Block 1008,10,10,8
2024,2025,2024-2025,3.7063E+14,Block 1008,10,6,5
2020,2021,2020-2021,3.7063E+14,Block 1008,11,4,1
2021,2022,2021-2022,3.7063E+14,Block 1008,11,6,2
2022,2023,2022-2023,3.7063E+14,Block 1008,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 1008,11,6,4
2024,2025,2024-2025,3.7063E+14,Block 1008,11,11,9
2020,2021,2020-2021,3.7063E+14,Block 1008,12,2,2
2021,2022,2021-2022,3.7063E+14,Block 1008,12,4,1
2022,2023,2022-2023,3.7063E+14,Block 1008,12,6,2
2023,2024,2023-2024,3.7063E+14,Block 1008,12,1,0
2024,2025,2024-2025,3.7063E+14,Block 1008,12,7,4
2023,2024,2023-2024,3.7063E+14,Block 1010,7,1,0
2024,2025,2024-2025,3.7063E+14,Block 1010,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 1010,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 1010,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 1010,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 1010,10,1,1
2023,2024,2023-2024,3.7063E+14,Block 1010,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 1010,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 1010,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 1010,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 1010,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 1010,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 1012,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2000,-2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2000,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2000,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2000,-1,2,1
2020,2021,2020-2021,3.7063E+14,Block 2000,0,4,2
2021,2022,2021-2022,3.7063E+14,Block 2000,0,8,5
2022,2023,2022-2023,3.7063E+14,Block 2000,0,4,2
2023,2024,2023-2024,3.7063E+14,Block 2000,0,4,3
2024,2025,2024-2025,3.7063E+14,Block 2000,0,5,3
2020,2021,2020-2021,3.7063E+14,Block 2000,1,5,3
2021,2022,2021-2022,3.7063E+14,Block 2000,1,2,1
2022,2023,2022-2023,3.7063E+14,Block 2000,1,7,4
2023,2024,2023-2024,3.7063E+14,Block 2000,1,3,2
2024,2025,2024-2025,3.7063E+14,Block 2000,1,3,2
2020,2021,2020-2021,3.7063E+14,Block 2000,2,8,2
2021,2022,2021-2022,3.7063E+14,Block 2000,2,5,3
2022,2023,2022-2023,3.7063E+14,Block 2000,2,2,1
2023,2024,2023-2024,3.7063E+14,Block 2000,2,7,4
2024,2025,2024-2025,3.7063E+14,Block 2000,2,2,2
2020,2021,2020-2021,3.7063E+14,Block 2000,3,6,2
2021,2022,2021-2022,3.7063E+14,Block 2000,3,6,1
2022,2023,2022-2023,3.7063E+14,Block 2000,3,6,4
2023,2024,2023-2024,3.7063E+14,Block 2000,3,2,1
2024,2025,2024-2025,3.7063E+14,Block 2000,3,7,4
2020,2021,2020-2021,3.7063E+14,Block 2000,4,3,2
2021,2022,2021-2022,3.7063E+14,Block 2000,4,5,2
2022,2023,2022-2023,3.7063E+14,Block 2000,4,5,1
2023,2024,2023-2024,3.7063E+14,Block 2000,4,3,3
2024,2025,2024-2025,3.7063E+14,Block 2000,4,3,1
2020,2021,2020-2021,3.7063E+14,Block 2000,5,7,3
2021,2022,2021-2022,3.7063E+14,Block 2000,5,4,3
2022,2023,2022-2023,3.7063E+14,Block 2000,5,5,2
2023,2024,2023-2024,3.7063E+14,Block 2000,5,5,1
2024,2025,2024-2025,3.7063E+14,Block 2000,5,6,3
2020,2021,2020-2021,3.7063E+14,Block 2000,6,7,5
2021,2022,2021-2022,3.7063E+14,Block 2000,6,7,5
2022,2023,2022-2023,3.7063E+14,Block 2000,6,3,1
2023,2024,2023-2024,3.7063E+14,Block 2000,6,4,3
2024,2025,2024-2025,3.7063E+14,Block 2000,6,9,6
2020,2021,2020-2021,3.7063E+14,Block 2000,7,4,3
2021,2022,2021-2022,3.7063E+14,Block 2000,7,6,4
2022,2023,2022-2023,3.7063E+14,Block 2000,7,7,4
2023,2024,2023-2024,3.7063E+14,Block 2000,7,3,1
2024,2025,2024-2025,3.7063E+14,Block 2000,7,6,5
2020,2021,2020-2021,3.7063E+14,Block 2000,8,1,1
2021,2022,2021-2022,3.7063E+14,Block 2000,8,5,4
2022,2023,2022-2023,3.7063E+14,Block 2000,8,6,3
2023,2024,2023-2024,3.7063E+14,Block 2000,8,6,4
2024,2025,2024-2025,3.7063E+14,Block 2000,8,2,0
2020,2021,2020-2021,3.7063E+14,Block 2000,9,10,8
2021,2022,2021-2022,3.7063E+14,Block 2000,9,4,3
2022,2023,2022-2023,3.7063E+14,Block 2000,9,7,6
2023,2024,2023-2024,3.7063E+14,Block 2000,9,6,5
2024,2025,2024-2025,3.7063E+14,Block 2000,9,6,5
2020,2021,2020-2021,3.7063E+14,Block 2000,10,5,4
2021,2022,2021-2022,3.7063E+14,Block 2000,10,6,5
2022,2023,2022-2023,3.7063E+14,Block 2000,10,3,1
2023,2024,2023-2024,3.7063E+14,Block 2000,10,5,4
2024,2025,2024-2025,3.7063E+14,Block 2000,10,8,7
2020,2021,2020-2021,3.7063E+14,Block 2000,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2000,11,5,3
2022,2023,2022-2023,3.7063E+14,Block 2000,11,6,5
2023,2024,2023-2024,3.7063E+14,Block 2000,11,3,3
2024,2025,2024-2025,3.7063E+14,Block 2000,11,6,5
2020,2021,2020-2021,3.7063E+14,Block 2000,12,6,3
2021,2022,2021-2022,3.7063E+14,Block 2000,12,2,2
2022,2023,2022-2023,3.7063E+14,Block 2000,12,6,4
2023,2024,2023-2024,3.7063E+14,Block 2000,12,5,4
2024,2025,2024-2025,3.7063E+14,Block 2000,12,4,4
2020,2021,2020-2021,3.7063E+14,Block 2001,0,2,1
2021,2022,2021-2022,3.7063E+14,Block 2001,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2001,0,2,1
2023,2024,2023-2024,3.7063E+14,Block 2001,0,2,1
2024,2025,2024-2025,3.7063E+14,Block 2001,0,2,2
2020,2021,2020-2021,3.7063E+14,Block 2001,1,3,3
2021,2022,2021-2022,3.7063E+14,Block 2001,1,2,1
2022,2023,2022-2023,3.7063E+14,Block 2001,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2001,1,2,1
2024,2025,2024-2025,3.7063E+14,Block 2001,1,3,3
2020,2021,2020-2021,3.7063E+14,Block 2001,2,1,0
2021,2022,2021-2022,3.7063E+14,Block 2001,2,5,4
2022,2023,2022-2023,3.7063E+14,Block 2001,2,1,1
2023,2024,2023-2024,3.7063E+14,Block 2001,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 2001,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2001,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2001,3,5,4
2023,2024,2023-2024,3.7063E+14,Block 2001,3,1,1
2024,2025,2024-2025,3.7063E+14,Block 2001,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 2001,4,3,2
2021,2022,2021-2022,3.7063E+14,Block 2001,4,1,1
2022,2023,2022-2023,3.7063E+14,Block 2001,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2001,4,3,2
2024,2025,2024-2025,3.7063E+14,Block 2001,4,2,1
2020,2021,2020-2021,3.7063E+14,Block 2001,5,2,1
2021,2022,2021-2022,3.7063E+14,Block 2001,5,3,2
2022,2023,2022-2023,3.7063E+14,Block 2001,5,2,1
2023,2024,2023-2024,3.7063E+14,Block 2001,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2001,5,3,1
2020,2021,2020-2021,3.7063E+14,Block 2001,6,2,2
2021,2022,2021-2022,3.7063E+14,Block 2001,6,3,2
2022,2023,2022-2023,3.7063E+14,Block 2001,6,3,2
2023,2024,2023-2024,3.7063E+14,Block 2001,6,2,2
2024,2025,2024-2025,3.7063E+14,Block 2001,6,4,4
2021,2022,2021-2022,3.7063E+14,Block 2001,7,2,2
2022,2023,2022-2023,3.7063E+14,Block 2001,7,4,3
2023,2024,2023-2024,3.7063E+14,Block 2001,7,3,2
2020,2021,2020-2021,3.7063E+14,Block 2001,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2001,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 2001,8,3,2
2024,2025,2024-2025,3.7063E+14,Block 2001,8,3,2
2020,2021,2020-2021,3.7063E+14,Block 2001,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2001,9,3,2
2023,2024,2023-2024,3.7063E+14,Block 2001,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2001,9,5,3
2020,2021,2020-2021,3.7063E+14,Block 2001,10,3,2
2021,2022,2021-2022,3.7063E+14,Block 2001,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2001,10,2,1
2024,2025,2024-2025,3.7063E+14,Block 2001,10,2,0
2020,2021,2020-2021,3.7063E+14,Block 2001,11,3,2
2021,2022,2021-2022,3.7063E+14,Block 2001,11,3,2
2022,2023,2022-2023,3.7063E+14,Block 2001,11,3,3
2023,2024,2023-2024,3.7063E+14,Block 2001,11,2,1
2024,2025,2024-2025,3.7063E+14,Block 2001,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2001,12,2,1
2021,2022,2021-2022,3.7063E+14,Block 2001,12,3,2
2022,2023,2022-2023,3.7063E+14,Block 2001,12,3,2
2023,2024,2023-2024,3.7063E+14,Block 2001,12,2,2
2024,2025,2024-2025,3.7063E+14,Block 2001,12,2,1
2020,2021,2020-2021,3.7063E+14,Block 2002,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,0,2,2
2021,2022,2021-2022,3.7063E+14,Block 2002,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2002,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2002,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2002,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2002,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2002,9,2,2
2024,2025,2024-2025,3.7063E+14,Block 2002,9,3,3
2020,2021,2020-2021,3.7063E+14,Block 2002,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2002,10,2,2
2020,2021,2020-2021,3.7063E+14,Block 2002,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2002,12,1,0
2021,2022,2021-2022,3.7063E+14,Block 2002,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,-1,1,1
2020,2021,2020-2021,3.7063E+14,Block 2003,0,2,1
2021,2022,2021-2022,3.7063E+14,Block 2003,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,0,1,0
2021,2022,2021-2022,3.7063E+14,Block 2003,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,3,2,0
2022,2023,2022-2023,3.7063E+14,Block 2003,3,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,3,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,4,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,4,1,0
2021,2022,2021-2022,3.7063E+14,Block 2003,5,2,1
2024,2025,2024-2025,3.7063E+14,Block 2003,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,7,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,8,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2003,9,2,0
2023,2024,2023-2024,3.7063E+14,Block 2003,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2003,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,10,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,11,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2003,12,2,1
2023,2024,2023-2024,3.7063E+14,Block 2004,0,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,5,2,0
2024,2025,2024-2025,3.7063E+14,Block 2004,6,2,2
2024,2025,2024-2025,3.7063E+14,Block 2004,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2004,9,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,-2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,-1,2,0
2022,2023,2022-2023,3.7063E+14,Block 2006,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,0,2,2
2024,2025,2024-2025,3.7063E+14,Block 2006,0,4,2
2023,2024,2023-2024,3.7063E+14,Block 2006,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,1,2,1
2020,2021,2020-2021,3.7063E+14,Block 2006,2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 2006,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,3,2,1
2020,2021,2020-2021,3.7063E+14,Block 2006,4,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,4,2,0
2022,2023,2022-2023,3.7063E+14,Block 2006,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,5,2,1
2022,2023,2022-2023,3.7063E+14,Block 2006,6,2,2
2023,2024,2023-2024,3.7063E+14,Block 2006,6,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,8,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,8,2,2
2020,2021,2020-2021,3.7063E+14,Block 2006,9,2,1
2021,2022,2021-2022,3.7063E+14,Block 2006,9,3,2
2022,2023,2022-2023,3.7063E+14,Block 2006,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,10,2,2
2022,2023,2022-2023,3.7063E+14,Block 2006,10,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,10,2,2
2021,2022,2021-2022,3.7063E+14,Block 2006,11,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,11,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,11,2,2
2022,2023,2022-2023,3.7063E+14,Block 2006,12,3,2
2023,2024,2023-2024,3.7063E+14,Block 2006,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,12,2,2
2022,2023,2022-2023,3.7063E+14,Block 2007,-2,2,0
2023,2024,2023-2024,3.7063E+14,Block 2007,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2007,0,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 2007,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2007,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2007,1,1,0
2021,2022,2021-2022,3.7063E+14,Block 2007,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,2,2,2
2024,2025,2024-2025,3.7063E+14,Block 2007,2,2,1
2020,2021,2020-2021,3.7063E+14,Block 2007,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2007,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2007,3,2,2
2024,2025,2024-2025,3.7063E+14,Block 2007,3,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2007,4,1,0
2024,2025,2024-2025,3.7063E+14,Block 2007,4,2,2
2020,2021,2020-2021,3.7063E+14,Block 2007,5,2,1
2022,2023,2022-2023,3.7063E+14,Block 2007,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2007,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 2007,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2007,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2007,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2007,6,1,1
2024,2025,2024-2025,3.7063E+14,Block 2007,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 2007,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,7,2,1
2023,2024,2023-2024,3.7063E+14,Block 2007,7,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 2007,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2007,9,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,9,1,0
2023,2024,2023-2024,3.7063E+14,Block 2007,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2007,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2007,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 2007,11,1,1
2020,2021,2020-2021,3.7063E+14,Block 2007,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 2007,12,2,1
2023,2024,2023-2024,3.7063E+14,Block 2008,-2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2008,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,0,2,1
2023,2024,2023-2024,3.7063E+14,Block 2008,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 2008,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,4,1,0
